bot,position,pool,pair,created_at_utc,closed_at_utc,deposit_sol,withdrawal_sol,fee_sol,pnl_sol,pnl_usd,mode,strategy,event,exit_reason,peak_pnl_pct,hold_minutes,ai_holds,bin_width
azimuth,J87dA9VmemrTQ8UMdj3o7UsMLyfug2a2Jek5fS75x5S,EAf6shtt8QGJ7UiSRrDc6pzwXKEmb5s7tCCpSDe5zpzZ,BUTTHOLE-SOL,2026-09-06T23:26:07+00:00,2026-09-06T23:41:20+00:00,0.09999999,0.09959067897614315,0.0011637094829392279,0.0007543984590823866,0.10373319982046603,turnover,turnover_rebalance,exit,"Fast-out dump exit (5m -3.9% <= -3.0% with PnL +1.32%, peak +1.32%) — realizing before floor gap-through",1.3243,15.216666666666667,0,20
azimuth,HvViBUzkALEHs2wXdHkrrwGsq3kB8J8L6ktwUJc6EWMh,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-06T23:52:46+00:00,2026-09-06T23:55:18+00:00,0.17747437213170733,0.17172261550339427,0.0012766269999999998,-0.004475129628313063,-0.47114260790101525,turnover,spot,exit,"Trailing Take-Profit hit (Peak: 1.86%, Current: -0.40% <= ratchet floor 1.26%)",1.8564,2.533333333333333,0,20
azimuth,32p2wctpiScaj8UtMeSHT2Txc1dYg6hJGoMkRtJSeJoN,EAf6shtt8QGJ7UiSRrDc6pzwXKEmb5s7tCCpSDe5zpzZ,BUTTHOLE-SOL,2026-09-06T23:42:24+00:00,2026-09-07T00:09:37+00:00,0.09999999,0.09999891,0.00010532473072194345,0.00010424473072194462,-0.0006719291775674208,turnover,turnover_rebalance,exit,Out of Range for 5.4m (limit 5m),0.0591,27.216666666666665,0,20
azimuth,FpzXnQmQkEV3f2mzFKosP1boxwaKDmQxEECfrwNCKovt,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T01:17:40+00:00,2026-09-07T01:49:25+00:00,0.239999979,0.240001358,0.00144333756694273,0.0014447165669427275,0.03448143733652742,pulse,sol_bidask,exit,RUG velocity dump (-45.2% in 5m <= -20%) — emergency exit before it goes to zero,0.5484,31.75,0,44
azimuth,9PCgccphd63YSsx3Er1r3ZQxcJjh4RwgLivZVFEA9eYn,ptVzGfsAqXSqdmkQ2AmxSjbHxp4PL38oSajfSitRgwR,testicle-SOL,2026-09-07T02:21:23+00:00,2026-09-07T02:52:17+00:00,0.239999979,0.23999997322213204,0,-0.000000005777867961853644,0.21305785472419458,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.00% < 5.0% after 30.3m),1.1859,30.9,0,44
azimuth,2byWiyt7ULsfEGMaM1JbUNDn2qov9JQYS4jLe2rpdxt8,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-07T03:49:07+00:00,2026-09-07T04:20:34+00:00,0.239999979,0.23972873913126913,0.00019543583219333818,-0.00007580403653753565,0.004343178008024751,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 3.90% < 5.0% after 30.4m),0.1076,31.45,0,44
azimuth,Amo3CSRe36Aa8MFMdXB51KKdkQeN7Vh38NrKzWBtcgX7,ARqHS4dXM989rYBjDKzx249yqBXQtdrUioemyoGEnAnk,biketyson-SOL,2026-09-07T05:27:31+00:00,2026-09-07T05:34:20+00:00,0.239999979,0.23999997799999997,0.000000000999999999994335,-0.000000000000000027755575615628914,-0.02959888994939419,turnover,sol_bidask,exit,Out of Range for 5.5m (limit 5m),0.0,6.816666666666666,0,44
azimuth,3MMn2aciLuyE14J1R2LkiyQB6Z6xjb8JA3xGNRGHvuKS,ARqHS4dXM989rYBjDKzx249yqBXQtdrUioemyoGEnAnk,biketyson-SOL,2026-09-07T05:34:49+00:00,2026-09-07T05:46:34+00:00,0.239999991,0.23999997699999998,0.00042744099999999987,0.00042742699999998024,0.01772730254410604,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.1046,11.75,0,20
azimuth,5yWTGfRK4g5pawjMXNasFfQodi27QFoDokGpPrn7roUw,ARqHS4dXM989rYBjDKzx249yqBXQtdrUioemyoGEnAnk,biketyson-SOL,2026-09-07T05:47:05+00:00,2026-09-07T06:16:04+00:00,0.23999999100000005,0.22873024798588024,0.005279614,-0.005990129014119827,-0.6532243568967218,turnover,turnover_rebalance,exit,"Downtrend dump, unconfirmed (PnL -5.36% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,28.983333333333334,0,20
azimuth,FuFDoVsV8qeqrqt6R51vRo8311UHMnsBrc986BRmTNci,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T06:53:44+00:00,2026-09-07T06:55:36+00:00,0.3102115045096289,0.289275155037017,0.00196938384432064,-0.018966965628291255,-2.0037113873749455,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -7.81% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,1.8666666666666667,0,20
azimuth,BUZZWtNM6dJ5p8ogeUnsYxcLbtDnLNyC5B3rvYWvZH22,CNU1FQNdm2RXUotU8sw7HttcN5WsXVfsn28c8NDEvEN7,67-SOL,2026-09-07T07:11:43+00:00,2026-09-07T07:42:39+00:00,0.229999974,0.229999717,0.00000018699999999999886,-0.00000006999999999091067,-0.28773492050796534,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.00% < 5.0% after 30.2m),0.0877,30.933333333333334,0,53
azimuth,9BVGmQPiuC6g3CAXCggP6QDRsVUw9GRK46FZ5Kq5gFcf,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T09:21:51+00:00,2026-09-07T09:26:57+00:00,0.33696196026933756,0.3346243367469261,0.006870830072858923,0.004533206550447477,0.5136816437358291,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 4.17%, Current: 0.38% <= ratchet floor 3.57%)",4.1696,5.1,1,20
azimuth,7oHgoxcpKfM3JXtTCL3m4kDhZAYzcMLUTZcJeSjd3afA,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T09:28:03+00:00,2026-09-07T09:38:35+00:00,0.21999998999999998,0.21583476847105135,0.0013704082240306632,-0.002794813304917959,-0.3485952274258004,turnover,turnover_rebalance,exit,"Fast-out dump exit, underwater (5m -10.8% <= -3.0% with PnL -2.46% <= -1.5%) — cutting before the downtrend level",0.0585,10.533333333333333,0,20
azimuth,8xu8Uee6KFy9u5DBJDTcGUpWEaWkSEAFQeA2DQHpXqrs,64BSmy7BESiHnWYzLdPso6FuXymh7H8jTkaiyfbBg1YD,MINI-SOL,2026-09-07T10:42:55+00:00,2026-09-07T10:56:08+00:00,0.18999997999999998,0.18999620300000003,0.000003361999999999996,-0.0000004149999999480958,0.0006842512974216675,pulse,sol_bidask,exit,RUG velocity dump (-27.2% in 5m <= -20%) — emergency exit before it goes to zero,0.1056,13.216666666666667,0,35
azimuth,CMiCmrTT7cJz8o6mJ4xUvroWQHLpnm34wKNe88FcbNF2,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-07T10:58:16+00:00,2026-09-07T11:04:59+00:00,0.18779021999998752,0.14575449157260342,0.0020925495383161473,-0.039943178889067954,-4.1921169351402,turnover,balanced_tight,exit,EMERGENCY Stop-Loss (-14.53% <= -11.0% floor) — bypasses grace/holds,1.0376,6.716666666666667,0,20
azimuth,WF8qPUNnNrZXh3xBQVgDV8DEoa2xgU5nLEmNQLiG8Ze,FxPPZGPiTNYzgdMkNgAkA8QRZjNxurjBo7JgPt9z4T5X,MADE-SOL,2026-09-07T11:53:28+00:00,2026-09-07T12:24:12+00:00,0.09999997899999999,0.09998956757558604,0.000012951725736683485,0.0000025403013227398574,0.03819223564311436,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.62% < 5.0% after 30.2m),0.4496,30.733333333333334,0,44
azimuth,H23fdb8GYjV5e7LtVXaMsQCETu9N1NLKSYjRaTA7k3sa,6xBKq4zHKwe4u19CZfm6cyqBoFojsc1yUNB8dZMHbqb,SOLCAT-SOL,2026-09-07T11:15:12+00:00,2026-09-07T12:28:50+00:00,0.16975344461380898,0.15443416094385115,0.003632643,-0.011686640669957837,-1.151306035842424,turnover,balanced_tight,exit,Out of Range for 5.2m (limit 5m),1.6059,73.63333333333334,0,20
azimuth,BEEaUkA3Qen8F9XfYfx25Zj6QwPkp2enqaxEAxXQEyKk,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T12:47:38+00:00,2026-09-07T13:00:30+00:00,0.15999997700000004,0.159999121,0.00007191275602808099,0.00007105675602803174,0.06922584737070636,turnover,sol_bidask,exit,Out of Range for 5.5m (limit 5m),0.4379,12.866666666666667,0,44
azimuth,H3uSh2aKTk6uTSVpPAhMYU3zND6dyCSVNwbsyHbFfNT7,64BSmy7BESiHnWYzLdPso6FuXymh7H8jTkaiyfbBg1YD,MINI-SOL,2026-09-07T12:58:51+00:00,2026-09-07T13:04:06+00:00,0.10008850388016785,0.0888228009825683,0.002210314931886664,-0.009055387965712883,-0.9709894942602215,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -9.92% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,5.25,0,20
azimuth,vgNN9JD3zmHvWyz5tQeLtRpe8Pw2soXc945j56WBVkP,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T13:01:13+00:00,2026-09-07T13:11:34+00:00,0.15999999,0.159995003,0.000004465999999999993,-0.0000005210000000033244,0.0005149116076488269,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0335,10.35,0,20
azimuth,J1zxvhUTv1py4JSjar8LUzpWTfSVSS9TRQnox4P3SrDZ,BqSLHcJfEAFU2KvXSuAd7CTvKof29GoXfK4QdatMGYT,CatGPT-SOL,2026-09-07T13:08:43+00:00,2026-09-07T13:13:02+00:00,0.10095553824441511,0.103728325,0.0026249759236474128,0.005397762679232296,0.5824491628833908,turnover,spot,exit,"Downtrend dump, unconfirmed (PnL -2.90% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.5527,4.316666666666666,0,20
azimuth,9kLhg2ZVDaMVaJtqiY8Hq8pmFcrCWWU4xbPyTYNFaFNJ,3vnFSkGU2foSKWsbH5pEJ6HFstugb5YBELkRGgUdJAeA,NASDUCK-SOL,2026-09-07T13:12:08+00:00,2026-09-07T13:18:06+00:00,0.15999999,0.15998431500000002,0.000013816999999999997,-0.000001857999999993476,-0.01400847744103828,turnover,turnover_rebalance,exit,Out of Range for 5.2m (limit 5m),0.0817,5.966666666666667,0,20
azimuth,5fSuRbr34oidRGtGGgRV36vroEj4oGwXJ3ncKmS2nADP,R88hawBDy3CTiX7F7woKgMJAXbed7f5H38qR4FB2eav,world-SOL,2026-09-07T14:24:34+00:00,2026-09-07T14:55:12+00:00,0.15999997700000002,0.15999490200000002,0.000004421999999999995,-0.0000006529999999893565,0.037191498257787,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.13% < 5.0% after 30.0m),0.1475,30.633333333333333,0,44
azimuth,fuznWPySzPLFMxUbmZT6cKgNNFER5oPDQX99wrVBP7V,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-07T14:30:51+00:00,2026-09-07T15:01:54+00:00,0.09999997499999999,0.09999662435539405,0.000009243096987748122,0.000005892452381806024,0.04377197375747954,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.43% < 5.0% after 30.4m),0.5453,31.05,0,53
azimuth,Dy9uUC2tNoRmCduu92tqUWsqoPHqxQCtoaXoC9upeSgk,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-07T16:02:55+00:00,2026-09-07T16:07:07+00:00,0.159999981,0.15227341538517483,0.011040545,0.003313979385174831,0.3182565177998917,pulse,sol_bidask,exit,Hard Stop-Loss hit (-8.53% <= -8.0%),0.0424,4.2,0,44
azimuth,Be7Yz77rC5tjerfLQewqcY82x2zpS4K3Yo3CV1AS2jW,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T16:24:30+00:00,2026-09-07T16:34:32+00:00,0.16999997799999997,0.16999372144298605,0.00020177955709850548,0.000195523000084602,0.029383466869163044,pulse,sol_bidask,exit,RUG velocity dump (-21.6% in 5m <= -20%) — emergency exit before it goes to zero,0.0939,10.033333333333333,0,44
azimuth,4sU7oRBmRuFUquVUMfugd2xGc6w2P4kDxTqajvF1K3zh,953MwRPrSjhY6FzjaiGLcEMTKbiXmdfrx6oCs2dx4oAy,FRIES-SOL,2026-09-07T16:34:05+00:00,2026-09-07T17:20:33+00:00,0.09935166899989134,0.08973451674740257,0.012219722,0.0026025697475112325,0.32674479085610564,turnover,balanced_tight,exit,Out of Range for 5.3m (limit 5m),11.0027,46.46666666666667,0,20
azimuth,6r6NB8FkZnZb2UmVZipNFijN19qsn1WLoKPH8FW9skxH,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-07T18:07:24+00:00,2026-09-07T18:37:33+00:00,0.119999981,0.11999806,0.000045953999999999994,0.00004403299999999888,-0.042036408006412174,turnover,sol_bidask,exit,Out of Range for 5.3m (limit 5m),0.0,30.15,0,44
azimuth,DCSycb9DQeGRhxgM8tpDRzwa358YEoRbnb4zDecVGSQW,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-07T18:38:07+00:00,2026-09-07T18:44:00+00:00,0.11999999000000003,0.11998447799999999,0.000013561999999999998,-0.0000019500000000421958,0.011310639971485514,turnover,turnover_rebalance,exit,Out of Range for 5.0m (limit 5m),0.1257,5.883333333333334,0,20
azimuth,Gvng9zTj5Xin7erhc1ixGaDYcDHC8rd8iYnbKNZ6JUZr,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-07T18:44:30+00:00,2026-09-07T18:56:42+00:00,0.11999998999999999,0.11998498699999999,0.000538651,0.0005236480000000016,0.06203547505357676,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.5866,12.2,0,20
azimuth,Gri63RwJ2tt7n2qdtnZLomNLdQyCzBLXiTufRXdErQA3,EgGACLzNtvTWfjWopkMbbcRsUPAaSCcgPjbNqUCcLUCJ,BURNIE-SOL,2026-09-07T18:09:12+00:00,2026-09-07T19:10:03+00:00,0.09999997899999999,0.09998867477455897,0.00003986936881915704,0.00002856514337813698,0.0039020492286301334,,spot,exit,Low yield (Fee/TVL 24h: 0.95% < 1.0% after 60.0m),0.1225,60.85,0,44
azimuth,8fQhhYcwY9iZ4xESXcEtRjpXTuGYczA4vbPDipVnnjHM,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-07T18:57:12+00:00,2026-09-07T20:09:16+00:00,0.119999994,0.11944715894996713,0.0048142,0.004261364949967136,0.4708660070520594,turnover,turnover_rebalance,exit,"Trailing Take-Profit hit (Peak: 3.93%, Current: 3.27% <= ratchet floor 3.33%)",3.9259,72.06666666666666,0,20
azimuth,Gga76FxPPhiBFr15YaRmjsGrrCdWvK8vovGNLNDZZ3Lh,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-07T19:12:30+00:00,2026-09-07T20:28:21+00:00,0.09999064694830893,0.10348095299999999,0.031076693757254283,0.03456699980894533,3.6020363359860923,,spot,exit,Out of Range for 30.3m (limit 30m),37.866,75.85,0,20
azimuth,HjRtaUyof31UU41fxFKM2ofZk7YbTtf3UUookc7p2QuE,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-07T20:43:04+00:00,2026-09-07T20:44:29+00:00,0.18767765797605643,0.1891146126206994,0.0026956699514830264,0.004132624596125983,0.429964665533646,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -2.85% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,1.4166666666666667,0,20
azimuth,A4Rgptc5KAaJLY4ZF56ydD9NzzmgrBWdkLwBs3vivaZs,DchDNJc71s11WaHzJRjzW4qG6qbYC8ySzbBMcFmnAThk,BULLSHIT-SOL,2026-09-07T21:14:22+00:00,2026-09-07T21:22:06+00:00,0.18841845704747098,0.18499804161185787,0.0001767236389797176,-0.003243691796633391,-0.3228021524036002,turnover,balanced_tight,exit,"Fast-out dump exit, underwater (5m -3.0% <= -3.0% with PnL -2.29% <= -1.5%) — cutting before the downtrend level",0.5031,7.733333333333333,0,20
azimuth,7i5EyGsQcjA94ZxM3x7D6Ac39ReSshbif1BenfDR3q47,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-07T22:52:54+00:00,2026-09-07T22:59:41+00:00,0.09889704708033004,0.09888988264070644,0.0001292348294705109,0.00012207038984692054,0.01687045099111195,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 1.37%, Current: -0.78% <= ratchet floor 0.77%)",1.366,6.783333333333333,0,20
azimuth,FSnmbvXKg87MdiCy8hWTFbYVoUPNpriE9KmPtZuQkyqY,FxPPZGPiTNYzgdMkNgAkA8QRZjNxurjBo7JgPt9z4T5X,MADE-SOL,2026-09-07T21:28:42+00:00,2026-09-07T23:21:38+00:00,0.18058986645576525,0.18054539736717035,0.004329125000059753,0.004284655911464846,0.3820529745894845,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 4.01%, Current: 2.29% <= ratchet floor 3.41%)",4.0128,112.93333333333334,0,20
azimuth,DtwSXjSyg9d8B3skSzwJZAfACwCZwczH3JmqrBisSSZU,5Vo1BAJ888m3Mn5dVxLNXtCkdmxVN6RDNDocMHM75yG,FROGE-SOL,2026-09-07T23:20:15+00:00,2026-09-07T23:36:21+00:00,0.09898499399997651,0.09845302456773945,0.0007098805458469193,0.00017791111360986045,0.013658432251688168,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 2.37%, Current: -0.71% <= ratchet floor 1.77%)",2.367,16.1,0,20
azimuth,7r83BaVDHvbUJgeX2g7PoVLza3wMzsNZh9mEi34tPKPp,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-07T23:49:14+00:00,2026-09-07T23:49:30+00:00,0.10142954572327868,0.1012572616908423,0.000131724,-0.000040560032436381954,-0.003659665563164438,,,,,,0.26666666666666666,,20
azimuth,9umaVjYwKFvuSGc2FZCCo3HNCk9arumW5jY3nStmrrtp,FxPPZGPiTNYzgdMkNgAkA8QRZjNxurjBo7JgPt9z4T5X,MADE-SOL,2026-09-07T23:22:37+00:00,2026-09-08T00:21:32+00:00,0.17999998999999997,0.17908281932120096,0.00046344869913522057,-0.0004537219796637848,-0.04049645038254823,turnover,turnover_rebalance,exit,"Stale ticket re-pin (60m in range, peak +0.30% never armed the 1.2% ratchet, fee/TVL 6.3%)",0.2971,58.916666666666664,0,20
azimuth,9Nabs2uy7Gsu8sT4kUEjfw9CvZ8GEske6KhTzkRqj3cW,3T6pPCvChxMWvGavkyNSFN7UyiMeUwV3NbHHTybPogFC,BUTTHOLE-SOL,2026-09-08T00:41:19+00:00,2026-09-08T01:11:29+00:00,0.17999997799999998,0.17999989899999996,0.0000017529709429457733,0.000001673970942944747,0.04251602109037833,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.05% < 5.0% after 30.0m),0.1226,30.166666666666668,0,44
azimuth,9t26aagR8XxB2hQNq2sPWBVu78AGX39qZ9wR5jS2KQP7,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-08T00:53:22+00:00,2026-09-08T01:59:42+00:00,0.09999998300000001,0.09999492699999998,0.0009667702875718317,0.0009617142875718021,0.1314272339437661,pulse,sol_bidask,exit,Out of Range for 30.0m (limit 30m),1.2841,66.33333333333333,0,35
azimuth,2xAJ1Ukyp6bvm2tnJab5ePCZmeDYnTZUPAub6y4v8KA9,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-08T03:30:48+00:00,2026-09-08T03:33:23+00:00,0.1770671373292975,0.17793768207875846,0.00039099,0.001261534749460974,0.16358180490813012,turnover,balanced_tight,exit,"Trailing Take-Profit hit (Peak: 2.38%, Current: 0.91% <= ratchet floor 1.78%)",2.3848,2.5833333333333335,0,20
azimuth,AEwTdmKgQ4tb31ErNUZpHDdLJvWtYdwXKXPwN7KeUS8M,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-08T03:34:07+00:00,2026-09-08T03:50:28+00:00,0.17999998999999997,0.179999632,0.0003856008899413392,0.0003852428899413507,0.04122374783529281,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.263,16.35,0,20
azimuth,EqTfNny9VymEtEu34pPV1TNyEbo9i7UuSc4x8JDrsify,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-08T03:33:50+00:00,2026-09-08T03:51:00+00:00,0.149999978,0.149999911,0.00007171541236658356,0.0000716484123665928,0.01763341274711472,turnover,sol_bidask,exit,Out of Range for 5.3m (limit 5m),0.263,17.166666666666668,0,44
azimuth,8XwwL1vpKQja2Rjvk2U1ZUgd8xfBFV2Q9GATV4M7UTCZ,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-08T03:51:29+00:00,2026-09-08T03:57:16+00:00,0.149999989,0.149999988,0,-0.0000000009999999994736442,-0.0030352852080586246,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0251,5.783333333333333,0,20
azimuth,BagtvBNL4fZVtBWHBvngT1gWDpD7gt79SsccFKkuRFfp,EqsbD725iSoa23kWnQBjiYT9bcWSH8YJ6WCPYwXYoVNR,Pumpcat-SOL,2026-09-08T03:50:44+00:00,2026-09-08T03:57:40+00:00,0.17999998999999997,0.17998329100000002,0.000013020999999999993,-0.0000036779999999514423,-0.0060740209248990595,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.0251,6.933333333333334,0,20
azimuth,7spVoiR6o6gnJMRKrDwRRT4jHN9p1f7pLYrFqemyhYcC,63TL5RqBnTeLWK96sk9rUBEBWxmVFcWkDHGNP1vaYz3P,NASDUCK-SOL,2026-09-08T05:39:40+00:00,2026-09-08T05:48:06+00:00,0.18034528773073663,0.17495258907717232,0.0006747945305275216,-0.004717904123036798,-0.49898319646464984,turnover,balanced_tight,exit,Sustained downtrend dump (1h -7.2% <= -5.0% & PnL -2.96% <= -2.5%) — exit before the SL floor,0.4566,8.433333333333334,0,20
azimuth,EGabtsfuo4aJpAHEFjqjjYR5i1NDjqaCxn3pbPBgD4Gz,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-08T06:03:55+00:00,2026-09-08T06:34:38+00:00,0.17999997799999998,0.1797178839166006,0.00018902,-0.00009307408339936929,-0.07658956883324564,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 4.97% < 5.0% after 30.2m),0.143,30.716666666666665,0,44
azimuth,Ei1tcnbmjJqnGxtPZUmZL1RLPWnNTvmD76LZcHbhmG9f,6ntYkjkwdFLojVudeUcMMj6UQDw38GfHi2NfpChzFAix,HONTER-SOL,2026-09-08T06:14:29+00:00,2026-09-08T06:46:26+00:00,0.09999997899999997,0.09984335659231128,0.000110552,-0.00004607040768869752,-0.040588959224235666,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 4.99% < 5.0% after 31.6m),0.0208,31.95,0,44
azimuth,5xGZB2ZKYvK3FmEmZBcz8cLjN52DezRjjVHTYukb299B,ErwEeF8y8uLR7LkJcL3xRUuN1d8SrMLZJB92Ydq8vfdw,DOGE-1-SOL,2026-09-08T07:20:21+00:00,2026-09-08T07:50:39+00:00,0.17999997399999998,0.17999769665069568,0.000011094025104949455,0.000008816675800660256,-0.02416049616843452,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.29% < 5.0% after 30.1m),0.2802,30.3,0,53
azimuth,HCBLxRdrZ6e3CfyxEvNmFVSgDGte7F78yhAyXwN4RotG,R88hawBDy3CTiX7F7woKgMJAXbed7f5H38qR4FB2eav,world-SOL,2026-09-08T08:05:11+00:00,2026-09-08T08:35:37+00:00,0.179999978,0.17999997300000004,0.000000003999999999993127,-0.0000000009999999717180685,0.07964747316678,pulse,sol_bidask,exit,Low yield (Fee/TVL 24h: 0.00% < 5.0% after 30.1m),0.3251,30.433333333333334,0,44
azimuth,FEmzPbghN5sGfBbK546MwZX1YMK5vZkCJ9QqkSLFGXt5,5QpDQ6ddkv1ArytJQ991kh8doeXPrt9hHFWK2HmEToDm,FRIES-SOL,2026-09-08T09:01:03+00:00,2026-09-08T09:02:39+00:00,0.17894936369215084,0.17695750314011707,0.000655888,-0.0013359725520337706,-0.13337902278139424,turnover,balanced_tight,exit,"Downtrend dump, unconfirmed (PnL -2.58% <= -2.5%, no 1h confirmation) — exit before the SL floor",0.0,1.6,0,20
azimuth,BXMY78BQHw3FGPknwc12ma4aPZwEoJy1HGkPMDfKzNWj,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-08T10:37:09+00:00,2026-09-08T11:06:53+00:00,0.17802390616003086,0.18238898863105407,0.003824230065804904,0.008189312536828114,0.7812467238705416,turnover,balanced_tight,exit,"Fast-out dump exit (5m -4.2% <= -3.0% with PnL +3.97%, peak +4.15%) — realizing before floor gap-through",4.1518,29.733333333333334,0,20
azimuth,B6Y4WHHgwbex9tZhd4wFngnUqSnEiqMRscMYuMb8CLz9,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-08T11:07:38+00:00,2026-09-08T11:13:42+00:00,0.17999999000000003,0.179999983,0.000000005999999999997224,-0.0000000010000000272292198,-0.05732100215981362,turnover,turnover_rebalance,exit,Out of Range for 5.4m (limit 5m),0.0,6.066666666666666,0,20
azimuth,2d8VQR3MomvmSA21Qy9ZQPakZ4Dz7YC53QXKh3HKNAP1,9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,CLANKER-SOL,2026-09-08T10:46:12+00:00,2026-09-08T11:26:51+00:00,0.09890565799987802,0.10155687,0.00210359,0.004754802000121974,0.44120727835323414,turnover,balanced_tight,exit,Out of Range for 5.3m (limit 5m),4.469,40.65,1,20
azimuth,EYuGh89gaAYgtDnFqm757PzUbD59ahqa2VTx9PBffw2v,GpDb6iSBYzqESg3D6dyDUWghCEMgLdZKNYZ4rLGVkQYL,NASDUCK-SOL,2026-09-08T11:14:27+00:00,2026-09-08T11:31:41+00:00,0.17999999000000003,0.179984018,0.0005049540041419033,0.0004889820041418802,0.11388173552398584,turnover,turnover_rebalance,exit,Out of Range for 5.3m (limit 5m),0.4873,17.233333333333334,0,20
